edad,sexo,tipo_universidad,prom_estudio_dia,prom_dia_whatsapp,prom_ciclo_pasado,ciclo,total_cursos_actuales,actividad_extracurricular_actual,horas_ejercicio_semanal,horas_sueño_xnoche,red_mas_usada,tiempo_max_sin_redes_dia,notificaciones_estudio_diario,dias_redes_antes_de_dormir,tipo_contenido_redes_sociales,satisfaccion_interaccion_social_presencial,afecta_concentracion_rendimiento,impacto_redes_actividades_extracurriculares,impacto_redes_salud_mental,momento_uso_redes_sociales,uso_redes_academicas,satisfaccion_rendimiento_academico,interaccion_persona_amigos_redes,frecuencia_descubrimiento_actividades_redes,prom_dia_instagram,prom_dia_tiktok,prom_dia_linkedin,prom_dia_x
24,Masculino,Privada,2,Entre 3-6 horas,14.7,10,4,No participo en ninguna,3,5,Whatsapp,4,20,7,Noticias,4,4,Desmotiva,2,Noche(6pm-12 am),Sí,3,5,4,Entre 1-3 horas,0 horas (no lo uso),Entre 1-3 horas,Entre 1-3 horas
21,Femenino,Privada,3.5,Entre 1-3 horas,14,5,7,Arte,2,6,Facebook / meta,2,8,7,Entretenimiento,4,5,Motiva,4,Noche(6pm-12 am),Sí,4,5,3,0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
23,Femenino,Privada,3.15,Entre 3-6 horas,13,4,4,Deportes,0,5,Tiktok,5,5,7,Entretenimiento,4,4,No tiene efecto,4,Noche(6pm-12 am),Sí,1,3,3,Entre 1-3 horas,Entre 9-12 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Femenino,Privada,1,Entre 9-12 horas,15,2,7,No participo en ninguna,4,8,Whatsapp,1,5,7,Entretenimiento,5,3,No tiene efecto,4,Tarde (12 pm - 6pm),Sí,4,10,4,Entre 6-9 horas,Entre 9-12 horas,0 horas (no lo uso),Entre 1-3 horas
18,Masculino,Privada,2,Entre 1-3 horas,10,2,6,Arte,0,7,X (Twitter),4,7,5,Entretenimiento,4,4,No tiene efecto,4,Noche(6pm-12 am),Sí,4,0,2,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),Entre 1-3 horas
21,Masculino,Privada,4,Entre 1-3 horas,15.5,8,5,Club Académico,2,5,Instagram,5,1,7,Entretenimiento,4,4,No tiene efecto,3,Noche(6pm-12 am),Sí,4,0,4,Entre 3-6 horas,0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso)
18,Femenino,Privada,3,Entre 1-3 horas,15,3,6,No participo en ninguna,6,4,Tiktok,3,6,5,Entretenimiento,5,4,No tiene efecto,3,Tarde (12 pm - 6pm),No,3,2,2,Entre 1-3 horas,NA,0 horas (no lo uso),0 horas (no lo uso)
22,Masculino,Privada,1.5,Entre 1-3 horas,15,8,5,Club Académico,4,8,Whatsapp,3,5,7,Noticias,4,3,No tiene efecto,3,Tarde (12 pm - 6pm),Sí,4,4,2,0 horas (no lo uso),Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso)
24,Masculino,Privada,3,Entre 1-3 horas,17,5,6,Deportes,2,6,Whatsapp,5,0,7,Entretenimiento,4,3,No tiene efecto,3,Tarde (12 pm - 6pm),Sí,4,4,1,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas
18,Femenino,Privada,1,Entre 1-3 horas,16,3,7,No participo en ninguna,6,6,Whatsapp,3,2,7,Entretenimiento,1,1,Motiva,1,Mañana (6am-11:59 am),Sí,3,3,2,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,4,Entre 1-3 horas,0,1,7,Deportes,5,5,Instagram,24,30,7,Entretenimiento,5,4,Motiva,2,Noche(6pm-12 am),Sí,4,15,4,NA,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,4.5,Entre 3-6 horas,14,3,5,Deportes,13,5,Whatsapp,4,4,7,Entretenimiento,5,3,No tiene efecto,4,Noche(6pm-12 am),Sí,3,0,3,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,5.5,Entre 1-3 horas,13,3,4,Música,10,6,Instagram,1,30,7,Entretenimiento,4,3,Motiva,2,Noche(6pm-12 am),Sí,3,1,4,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
21,Masculino,Privada,8,Entre 1-3 horas,14.3,8,6,Deportes,8,7,Tiktok,1,10,7,Entretenimiento,4,5,No tiene efecto,4,Noche(6pm-12 am),No,5,10,2,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
25,Masculino,Privada,2.5,Entre 6-9 horas,14,10,3,No participo en ninguna,2,5,X (Twitter),8,5,7,Entretenimiento,4,2,No tiene efecto,1,Noche(6pm-12 am),No,4,5,1,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas,Entre 3-6 horas
18,Masculino,Privada,2,Entre 1-3 horas,15,3,6,Deportes,4,8,Whatsapp,2,5,4,Entretenimiento,4,3,No tiene efecto,3,Tarde (12 pm - 6pm),Sí,4,2,3,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Femenino,Privada,1,Entre 1-3 horas,7,3,6,No participo en ninguna,4,6,Whatsapp,3,8,7,Entretenimiento,3,4,No tiene efecto,4,Noche(6pm-12 am),Sí,1,1,3,Entre 3-6 horas,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
28,Femenino,Privada,5,Entre 1-3 horas,19,9,7,No participo en ninguna,7,7,Instagram,3,4,7,Noticias,5,1,Motiva,1,Tarde (12 pm - 6pm),Sí,5,0,4,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),Entre 1-3 horas
18,Masculino,Privada,2,Entre 6-9 horas,13.82,3,6,No participo en ninguna,2,6,X (Twitter),7,4,7,Entretenimiento,4,3,No tiene efecto,4,Noche(6pm-12 am),Sí,3,0,2,Entre 6-9 horas,0 horas (no lo uso),0 horas (no lo uso),Entre 9-12 horas
18,Femenino,Privada,3,Entre 1-3 horas,12,3,4,Deportes,2,6,Tiktok,4,3,4,Entretenimiento,4,2,No tiene efecto,3,Tarde (12 pm - 6pm),Sí,3,5,2,Entre 1-3 horas,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Femenino,Privada,2.5,Entre 3-6 horas,15.4,3,5,Voluntariado,0,5,Tiktok,1,30,7,Entretenimiento,5,4,Desmotiva,4,Madrugada (12am-6am),Sí,4,3,5,Entre 1-3 horas,Entre 3-6 horas,0 horas (no lo uso),Entre 1-3 horas
18,Masculino,Privada,1,Entre 1-3 horas,0,1,6,No participo en ninguna,10,7,Tiktok,10,5,7,Académico,5,5,Motiva,2,Mañana (6am-11:59 am),Sí,5,0,3,Entre 1-3 horas,Entre 6-9 horas,0 horas (no lo uso),0 horas (no lo uso)
22,Femenino,Pública,4,Entre 9-12 horas,9.9,4,5,No participo en ninguna,0,5,Whatsapp,8,8,7,Entretenimiento,2,3,No tiene efecto,5,Mañana (6am-11:59 am),Sí,5,0,3,Entre 1-3 horas,NA,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,4,Entre 1-3 horas,12,3,6,No participo en ninguna,2,5,Whatsapp,0,20,3,Socializar,4,3,Motiva,2,Tarde (12 pm - 6pm),Sí,3,0,3,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
19,Femenino,Privada,3,Entre 3-6 horas,17,5,7,No participo en ninguna,0,5,Whatsapp,6,3,4,Socializar,4,2,Motiva,3,Noche(6pm-12 am),Sí,4,7,3,0 horas (no lo uso),Entre 3-6 horas,0 horas (no lo uso),Entre 1-3 horas
21,Femenino,Privada,8,Entre 1-3 horas,15,6,6,Música,0,4,Instagram,6,4,4,Académico,4,3,No tiene efecto,3,Tarde (12 pm - 6pm),Sí,4,10,4,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso)
18,Masculino,Pública,3.8,Entre 6-9 horas,8.98,5,2,No participo en ninguna,0,4,Tiktok,1,10,7,Entretenimiento,3,3,No tiene efecto,3,Tarde (12 pm - 6pm),Sí,3,0,1,Entre 6-9 horas,Entre 6-9 horas,Entre 6-9 horas,0 horas (no lo uso)
19,Masculino,Privada,3,Entre 3-6 horas,0,1,3,Deportes,3,7,Tiktok,1,2,7,Entretenimiento,4,4,No tiene efecto,3,Tarde (12 pm - 6pm),Sí,4,3,4,Entre 1-3 horas,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Femenino,Privada,6,Entre 6-9 horas,0,1,8,Música,3,6,Facebook / meta,4,4,4,Noticias,3,3,Desmotiva,3,Mañana (6am-11:59 am),No,3,1,3,Entre 6-9 horas,Entre 6-9 horas,Entre 6-9 horas,Entre 6-9 horas
18,Femenino,Privada,4,Entre 3-6 horas,13,3,4,No participo en ninguna,1,6,Tiktok,4,100,7,Entretenimiento,2,3,No tiene efecto,4,Tarde (12 pm - 6pm),Sí,3,3,2,Entre 1-3 horas,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,1,Entre 1-3 horas,16,5,5,No participo en ninguna,1,4,Tiktok,1,4,7,Entretenimiento,3,2,No tiene efecto,2,Tarde (12 pm - 6pm),No,2,2,2,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,2,Entre 1-3 horas,15,5,5,Voluntariado,7,7,Discord,3,10,7,Entretenimiento,4,3,No tiene efecto,3,Noche(6pm-12 am),Sí,3,5,3,Entre 3-6 horas,Entre 9-12 horas,0 horas (no lo uso),Entre 9-12 horas
21,Masculino,Privada,3,Entre 1-3 horas,13,9,4,Voluntariado,3,5,Tiktok,4,4,4,Noticias,3,3,Desmotiva,3,Madrugada (12am-6am),No,3,4,3,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso)
18,Femenino,Privada,2.5,Entre 1-3 horas,15,2,3,Deportes,5,7,Whatsapp,5,2,3,Académico,5,2,No tiene efecto,3,Noche(6pm-12 am),Sí,5,5,4,0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
20,Femenino,Privada,3,0 horas (no lo uso),15,4,4,Música,4,4,Facebook / meta,3,3,3,Noticias,3,3,Motiva,3,Madrugada (12am-6am),Sí,3,3,3,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
21,Femenino,Privada,5,Entre 3-6 horas,17.5,3,6,No participo en ninguna,8,7,Whatsapp,5,15,7,Entretenimiento,5,2,Motiva,3,Noche(6pm-12 am),Sí,5,3,5,Entre 3-6 horas,Entre 3-6 horas,Entre 3-6 horas,Entre 3-6 horas
18,Masculino,Pública,7,Entre 1-3 horas,0,1,7,Deportes,3,6,Whatsapp,1,34,7,Académico,4,4,No tiene efecto,2,Tarde (12 pm - 6pm),Sí,3,6,1,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
20,Femenino,Privada,3.5,Entre 3-6 horas,13,5,7,Deportes,14,6,Whatsapp,2,20,7,Entretenimiento,3,5,Motiva,4,Tarde (12 pm - 6pm),Sí,2,4,5,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Masculino,Privada,2,Entre 1-3 horas,0,1,3,Voluntariado,2,8,Whatsapp,3,5,7,Noticias,4,2,Motiva,2,Noche(6pm-12 am),Sí,4,3,3,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Femenino,Privada,8,Entre 3-6 horas,0,1,7,Arte,4,7,Tiktok,1,3,6,Académico,4,3,No tiene efecto,4,Noche(6pm-12 am),Sí,4,5,2,Entre 3-6 horas,Entre 6-9 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Masculino,Pública,3.5,Entre 1-3 horas,0,1,3,No participo en ninguna,2,7,Tiktok,6,4,7,Entretenimiento,4,4,No tiene efecto,3,Tarde (12 pm - 6pm),Sí,4,5,4,0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso),Entre 1-3 horas
21,Masculino,Privada,5,Entre 9-12 horas,16,4,4,Deportes,3,6,Whatsapp,2,3,7,Noticias,5,2,No tiene efecto,2,Noche(6pm-12 am),Sí,4,8,3,0 horas (no lo uso),Entre 1-3 horas,Entre 3-6 horas,0 horas (no lo uso)
18,Masculino,Privada,6,Entre 3-6 horas,17,2,5,Deportes,2,7,Instagram,6,10,0,Entretenimiento,4,3,Desmotiva,2,Noche(6pm-12 am),No,3,2,3,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
20,Masculino,Privada,1.7,Entre 3-6 horas,18,3,4,Deportes,1,8,Tiktok,2,1,7,Entretenimiento,5,1,Motiva,2,Noche(6pm-12 am),Sí,4,6,3,Entre 3-6 horas,Entre 9-12 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Femenino,Privada,4,Entre 1-3 horas,13.87,3,5,No participo en ninguna,0,6,Whatsapp,24,0,2,Entretenimiento,2,4,No tiene efecto,4,Noche(6pm-12 am),Sí,1,0,3,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
19,Femenino,Privada,2.5,Entre 1-3 horas,0,1,2,No participo en ninguna,2,7,X (Twitter),24,23,2,Entretenimiento,3,3,Motiva,2,Noche(6pm-12 am),Sí,3,0,4,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),Entre 3-6 horas
20,Femenino,Pública,3,Entre 1-3 horas,15,6,6,Música,6,5,Tiktok,6,4,7,Entretenimiento,3,3,No tiene efecto,4,Noche(6pm-12 am),Sí,3,2,2,Entre 1-3 horas,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,3,Entre 1-3 horas,15,5,5,Deportes,6,7,Whatsapp,1,5,7,Entretenimiento,4,4,Motiva,4,Noche(6pm-12 am),Sí,4,20,4,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Masculino,Pública,2,Entre 1-3 horas,16,2,1,Deportes,10,7,Instagram,1,10,7,Entretenimiento,5,4,Desmotiva,1,Tarde (12 pm - 6pm),Sí,3,2,3,Entre 3-6 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Femenino,Privada,6,Entre 6-9 horas,0,2,8,Música,2,7,Tiktok,5,20,2,Socializar,4,5,Motiva,1,Tarde (12 pm - 6pm),No,5,2,4,Entre 6-9 horas,Entre 6-9 horas,0 horas (no lo uso),0 horas (no lo uso)
20,Masculino,Privada,2,Entre 3-6 horas,20,2,2,Música,6,4,Tiktok,5,5,6,Entretenimiento,5,3,Motiva,1,Tarde (12 pm - 6pm),Sí,5,10,5,Entre 1-3 horas,Entre 6-9 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,1,Entre 1-3 horas,15,2,2,Deportes,2,7,Instagram,1,10,2,Entretenimiento,1,2,Motiva,3,Noche(6pm-12 am),Sí,1,2,2,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso)
24,Masculino,Privada,3,Entre 1-3 horas,12,5,4,Deportes,9,7,Whatsapp,5,0,6,Entretenimiento,2,5,Motiva,4,Noche(6pm-12 am),Sí,2,8,2,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
21,Masculino,Pública,7,Entre 3-6 horas,14,8,7,No participo en ninguna,2,5,Whatsapp,3,2,7,Noticias,4,4,Motiva,4,Tarde (12 pm - 6pm),Sí,3,7,4,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),Entre 1-3 horas
19,Masculino,Privada,2,Entre 1-3 horas,13.2,4,6,Voluntariado,7,7,Instagram,3,20,7,Entretenimiento,5,2,Desmotiva,3,Noche(6pm-12 am),Sí,4,0,2,Entre 3-6 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
21,Masculino,Privada,3.5,Entre 1-3 horas,20,1,6,No participo en ninguna,2,6,Whatsapp,1,2,3,Entretenimiento,5,4,Motiva,4,Noche(6pm-12 am),Sí,3,7,4,0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
28,Femenino,Pública,6,Entre 3-6 horas,0,1,8,Arte,2,6,Otro,2,2,4,Académico,2,2,No tiene efecto,2,Noche(6pm-12 am),No,3,5,2,Entre 1-3 horas,0 horas (no lo uso),Entre 3-6 horas,0 horas (no lo uso)
17,Femenino,Privada,5,Entre 1-3 horas,0,1,5,Arte,6,8,Otro,10,4,3,Entretenimiento,4,2,Motiva,1,Noche(6pm-12 am),Sí,4,2,4,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
19,Femenino,Privada,3,Entre 1-3 horas,0,1,7,Arte,2,6,Tiktok,4,10,7,Entretenimiento,4,3,Motiva,4,Noche(6pm-12 am),Sí,5,2,5,Entre 1-3 horas,Entre 6-9 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Femenino,Privada,6,Entre 1-3 horas,15,5,5,Deportes,1,4,Tiktok,2,1,5,Académico,3,4,Motiva,5,Noche(6pm-12 am),Sí,3,0,4,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Masculino,Pública,2,Entre 1-3 horas,0,1,1,No participo en ninguna,4,6,Tiktok,6,3,6,Entretenimiento,5,2,No tiene efecto,1,Noche(6pm-12 am),Sí,4,3,3,0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
21,Femenino,Privada,5,Entre 3-6 horas,16,9,5,Deportes,4,7,X (Twitter),3,3,5,Noticias,2,3,Motiva,3,Mañana (6am-11:59 am),Sí,4,3,2,Entre 1-3 horas,Entre 3-6 horas,Entre 3-6 horas,Entre 3-6 horas
22,Masculino,Privada,4,Entre 1-3 horas,13,8,5,Voluntariado,3,6,Tiktok,6,14,5,Socializar,4,3,Motiva,4,Noche(6pm-12 am),Sí,3,6,3,Entre 3-6 horas,Entre 3-6 horas,Entre 1-3 horas,Entre 3-6 horas
28,Femenino,Privada,3,Entre 6-9 horas,0,1,4,No participo en ninguna,1,6,Whatsapp,2,3,7,Entretenimiento,4,4,No tiene efecto,4,Noche(6pm-12 am),Sí,4,0,3,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,NA,Entre 1-3 horas,15,5,7,Arte,23,6,Instagram,23,1,6,Entretenimiento,4,3,Motiva,3,Noche(6pm-12 am),No,3,1,3,Entre 1-3 horas,Entre 3-6 horas,0 horas (no lo uso),Entre 1-3 horas
19,Masculino,Privada,8.5,Entre 1-3 horas,17.2,2,5,No participo en ninguna,3,6,Whatsapp,24,0,0,Académico,4,4,Motiva,5,Noche(6pm-12 am),Sí,4,2,4,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
21,Masculino,Privada,4,Entre 3-6 horas,15,8,6,No participo en ninguna,16,8,Tiktok,2,10,7,Entretenimiento,4,3,No tiene efecto,3,Mañana (6am-11:59 am),Sí,3,1,2,0 horas (no lo uso),Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Masculino,Privada,2,0 horas (no lo uso),15,4,5,Deportes,8,8,Instagram,4,10,7,Entretenimiento,5,3,No tiene efecto,3,Noche(6pm-12 am),Sí,3,15,3,Entre 3-6 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
23,Femenino,Privada,4,Entre 1-3 horas,13.5,7,4,Deportes,8,7,Whatsapp,2,2,3,Entretenimiento,3,3,Motiva,2,Tarde (12 pm - 6pm),Sí,3,0,3,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso)
18,Masculino,Privada,2,Entre 1-3 horas,14,3,6,No participo en ninguna,7,6,Instagram,5,10,7,Entretenimiento,4,5,No tiene efecto,4,Noche(6pm-12 am),Sí,3,10,5,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),Entre 1-3 horas
19,Femenino,Privada,2,Entre 1-3 horas,13,5,5,Deportes,6,7,Tiktok,1,10,7,Entretenimiento,4,4,Motiva,5,Noche(6pm-12 am),Sí,3,0,3,Entre 1-3 horas,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,2,Entre 1-3 horas,16,2,7,No participo en ninguna,0,7,Tiktok,1,4,7,Entretenimiento,5,5,Motiva,5,Noche(6pm-12 am),Sí,5,0,5,0 horas (no lo uso),Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Masculino,Pública,2,Entre 6-9 horas,0,1,6,No participo en ninguna,3,7,Whatsapp,6,10,5,Entretenimiento,3,5,Desmotiva,4,Noche(6pm-12 am),No,3,1,3,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),Entre 1-3 horas
18,Masculino,Pública,1,Entre 1-3 horas,0,1,7,No participo en ninguna,0,5,Instagram,3,15,2,Entretenimiento,5,3,Motiva,2,Noche(6pm-12 am),Sí,4,0,4,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Pública,2,Entre 1-3 horas,16,3,5,Música,2,3,X (Twitter),2,3,0,Noticias,4,4,Motiva,2,Noche(6pm-12 am),Sí,3,2,4,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso),Entre 3-6 horas
22,Masculino,Privada,2.5,Entre 1-3 horas,16.77,7,3,Deportes,3,7,Tiktok,4,3,5,Entretenimiento,4,2,Motiva,2,Noche(6pm-12 am),Sí,3,4,4,Entre 1-3 horas,Entre 1-3 horas,NA,Entre 1-3 horas
21,Masculino,Privada,5,Entre 1-3 horas,14.6,6,5,No participo en ninguna,3,6,Whatsapp,1,3,5,Entretenimiento,3,5,Desmotiva,4,Noche(6pm-12 am),Sí,4,0,2,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),Entre 1-3 horas
24,Masculino,Privada,7,Entre 1-3 horas,13,9,5,No participo en ninguna,4,7,Tiktok,2,2,4,Entretenimiento,4,3,No tiene efecto,3,Noche(6pm-12 am),No,3,0,3,0 horas (no lo uso),Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Femenino,Privada,5,Entre 6-9 horas,15,5,5,Voluntariado,4,6,Whatsapp,2,2,3,Entretenimiento,4,3,Motiva,3,Tarde (12 pm - 6pm),Sí,4,9,4,Entre 1-3 horas,Entre 3-6 horas,Entre 1-3 horas,0 horas (no lo uso)
19,Masculino,Privada,1,Entre 1-3 horas,13,5,5,No participo en ninguna,2,8,Otro,12,4,7,Entretenimiento,5,5,Desmotiva,4,Noche(6pm-12 am),Sí,3,0,2,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
23,Masculino,Privada,2,Entre 1-3 horas,15,8,3,Deportes,6,7,Tiktok,3,5,5,Entretenimiento,4,2,Motiva,2,Tarde (12 pm - 6pm),Sí,3,15,4,Entre 1-3 horas,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
22,Masculino,Privada,2,Entre 1-3 horas,17,9,6,Deportes,9,6,Instagram,2,10,7,Entretenimiento,5,3,Motiva,2,Noche(6pm-12 am),Sí,3,10,3,Entre 3-6 horas,Entre 1-3 horas,0 horas (no lo uso),Entre 1-3 horas
19,Femenino,Privada,2,0 horas (no lo uso),14,5,6,Arte,1,8,Tiktok,5,2,6,Entretenimiento,5,3,Motiva,4,Noche(6pm-12 am),Sí,3,8,3,0 horas (no lo uso),Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
21,Masculino,Pública,2,Entre 3-6 horas,10.4,4,6,No participo en ninguna,6,5,Tiktok,2,20,7,Entretenimiento,4,5,Desmotiva,4,Noche(6pm-12 am),Sí,2,0,3,NA,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Masculino,Pública,4,Entre 6-9 horas,8,2,4,No participo en ninguna,5,6,X (Twitter),4,5,6,Entretenimiento,1,2,No tiene efecto,4,Tarde (12 pm - 6pm),Sí,3,1,4,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),Entre 6-9 horas
21,Femenino,Pública,3,Entre 9-12 horas,0,1,5,No participo en ninguna,1,6,Whatsapp,2,10,7,Socializar,3,3,Motiva,4,Tarde (12 pm - 6pm),Sí,3,15,3,0 horas (no lo uso),Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
21,Masculino,Pública,3,Entre 1-3 horas,11,4,6,Deportes,3,6,Otro,5,2,3,Entretenimiento,4,5,Motiva,5,Mañana (6am-11:59 am),Sí,2,0,4,0 horas (no lo uso),0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso)
18,Femenino,Pública,3,Entre 1-3 horas,0,1,7,No participo en ninguna,1,8,Whatsapp,1,2,7,Entretenimiento,3,2,Desmotiva,4,Tarde (12 pm - 6pm),Sí,3,0,2,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas
19,Masculino,Pública,7,Entre 3-6 horas,11.8,2,6,Deportes,2,7,Tiktok,5,1,7,Entretenimiento,4,3,No tiene efecto,4,Tarde (12 pm - 6pm),Sí,3,0,3,Entre 1-3 horas,Entre 6-9 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Femenino,Pública,12,Entre 3-6 horas,0,1,6,No participo en ninguna,12,5,Otro,3,2,3,Entretenimiento,4,1,No tiene efecto,1,Noche(6pm-12 am),Sí,4,0,2,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
17,Masculino,Pública,8,Entre 1-3 horas,0,1,7,No participo en ninguna,2,6,Whatsapp,2,5,1,Entretenimiento,4,5,Motiva,3,Tarde (12 pm - 6pm),Sí,3,4,3,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso),Entre 1-3 horas
18,Femenino,Pública,4,0 horas (no lo uso),0,1,7,No participo en ninguna,2,3,Whatsapp,1,2,3,Noticias,3,2,Motiva,2,Tarde (12 pm - 6pm),Sí,3,0,3,NA,Entre 1-3 horas,Entre 9-12 horas,Entre 6-9 horas
24,Masculino,Pública,2,Entre 1-3 horas,13.2,10,2,Voluntariado,6,7,Whatsapp,1,30,5,Entretenimiento,5,4,Motiva,4,Noche(6pm-12 am),Sí,3,3,2,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Pública,4,Entre 1-3 horas,12.7,2,5,Deportes,18,8,Tiktok,5,6,4,Entretenimiento,4,3,No tiene efecto,3,Noche(6pm-12 am),Sí,3,8,3,Entre 1-3 horas,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
17,Femenino,Pública,4,Entre 1-3 horas,0,1,6,No participo en ninguna,4,5,Tiktok,6,6,7,Entretenimiento,4,5,No tiene efecto,4,Tarde (12 pm - 6pm),Sí,3,0,3,Entre 1-3 horas,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Femenino,Pública,3,Entre 1-3 horas,9.3,2,4,Voluntariado,7,6,Tiktok,5,5,7,Entretenimiento,4,2,Motiva,1,Noche(6pm-12 am),Sí,3,0,3,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Pública,2,Entre 1-3 horas,9.1,2,4,No participo en ninguna,2,5,Tiktok,3,5,7,Entretenimiento,5,5,Desmotiva,3,Noche(6pm-12 am),No,2,0,4,Entre 3-6 horas,Entre 9-12 horas,0 horas (no lo uso),Entre 6-9 horas
